Time (Seconds),Leakage Current (mA),Earth Resistance (Ohms),Continuity Status
4155,1.385093817,54.29830224,1
4160,3.01588186,75.33712157,1
4165,0.351986486,22.46175521,1
4170,2.532194611,94.924367,1
4175,3.02452996,65.11846896,1
4180,1.737795065,21.31319805,1
4185,3.877469798,88.29968079,1
4190,0.62233144,9.676845436,1
4195,0.468175131,98.55595035,1
4200,3.668124905,16.86755336,1
4205,2.527907449,72.52687644,1
4210,3.473171742,28.28073129,1
4215,2.230653959,6.565321417,1
4220,1.307369963,45.47297643,1
4225,4.113601357,95.95917407,1
4230,4.017137807,25.6079046,1
4235,3.504012707,34.52544207,1
4240,1.433511172,970.5393479,1
4245,2.992130268,57.25471872,1
4250,1.868772095,70.84511316,1
4255,0.548752159,16.08457951,1
4260,4.59483652,52.52037676,1
4265,0.770411292,71.54014871,1
4270,4.756163034,7.179708199,1
4275,2.285428287,70.96387256,1
4280,1.007151351,6.131554057,0
4285,2.755314642,17.14312862,1
4290,4.377434596,396.1451643,1
4295,3.687901943,68.73111418,1
4300,4.052149625,28.8094735,1
4305,3.328038497,1.58847989,1
4310,3.492155166,92.48018786,1
4315,4.261058693,28.21603086,0
4320,1.323373243,48.1623566,1
4325,2.498182322,6.663709361,1
4330,1.183926265,68.57107831,1
4335,4.939573239,79.388075,1
4340,4.725890764,729.0445342,1
4345,0.293191376,15.97580038,1
4350,3.557318345,12.29811464,1
4355,4.633716755,94.60906275,1
4360,0.984819191,72.62492877,1
4365,2.88293163,38.9930658,1
4370,4.585892658,20.13946788,1
4375,0.266335295,887.2990194,1
4380,3.51735931,67.9739108,1
4385,1.557010136,77.54945483,1
4390,4.629541357,53.15762634,1
4395,4.858185401,23.73098396,1
4400,4.726905797,92.94242035,1
4405,2.423649662,58.68082639,1
4410,4.32400899,0.45953811,1
4415,4.238292053,39.13687896,0
4420,1.663592319,21.65662138,1
4425,4.161685823,43.40055569,0
4430,0.28133741,74.17389136,1
4435,3.021722405,30.69064335,1
4440,1.227043303,8.129785374,1
4445,0.69077774,75.04987368,1
4450,0.477070688,88.69882846,1
4455,3.511815002,7.995259491,1
4460,1.765387322,85.72485796,1
4465,3.65135718,92.87567423,1
4470,0.42024607,82.45550029,1
4475,1.644922655,3.669438888,1
4480,2.743507333,29.00879547,1
4485,3.974543508,27.57191263,1
4490,1.661887264,41.96341342,1
4495,3.166867745,20.28630759,1
4500,4.441290966,92.66960432,1
4505,3.117729622,20.1082468,1
4510,1.241501426,314.9569522,1
4515,0.21956383,54.07290868,1
4520,4.363484482,23.94162511,1
4525,0.204220113,39.30297152,1
4530,4.386038196,77.2095422,1
4535,2.691791957,26.49276097,1
4540,4.701431723,69.11276669,1
4545,4.014037855,74.19005833,1
4550,4.989877142,5.064376676,1
4555,1.818487896,46.56800148,1
4560,3.859222616,5.328006539,1
4565,2.069461477,98.19153873,1
4570,2.451390539,17.47361163,1
4575,3.17477677,74.1843503,1
4580,4.38101786,72.99121116,1
4585,4.922008999,37.06471974,1
4590,3.864539728,71.53099542,1
4595,2.147057233,32.36146713,1
4600,2.164649311,10.76993892,1
4605,3.714153278,94.14666872,1
4610,1.270008014,63.14848719,1
4615,0.641323154,11.62252221,1
4620,1.837648572,20.52372226,1
4625,1.507471059,12.97071565,1
4630,1.55190979,4.792315959,1
4635,1.24467798,80.10651574,0
4640,0.306256629,4.4203414,1
4645,0.18758228,70.70226072,1
4650,4.93983971,75.90160073,1
4655,2.196088355,21.03390113,1
4660,1.983200571,72.49677712,1
4665,3.430271685,67.51456812,1
4670,1.169444051,88.8712308,1
4675,4.754809801,14.91690359,1
4680,3.953090571,74.05362115,1
4685,0.538113911,32.40689032,1
4690,2.146145801,1.839939822,1
4695,4.407679707,33.59610924,1
4700,4.729186909,36.36333391,1
4705,2.390267405,55.67423321,1
4710,3.105715807,88.77149648,1
4715,0.918466336,57.47480337,1
4720,4.956726268,8.487731507,1
4725,1.235191337,66.17496225,1
4730,4.719385693,39.20773717,1
4735,3.28326858,32.49026216,1
4740,3.077910295,21.46472918,1
4745,2.612173704,59.91785947,1
4750,1.230282077,37.1858257,1
4755,0.964987357,99.24062406,1
4760,1.180382424,73.75296497,1
4765,1.013547485,11.34006178,1
4770,3.91996392,21.46463164,1
4775,1.81561377,152.2678512,1
4780,0.383429115,86.85309334,1
4785,4.848602888,2.549202028,1
4790,4.430550836,95.11187731,0
4795,4.645986188,28.40589435,1
4800,4.975048331,70.07187824,1
4805,0.952086721,27.32406572,1
4810,2.041585893,14.07054982,1
4815,3.815368531,29.30439011,1
4820,3.510501028,1.33035251,1
4825,0.854089941,63.31761557,1
4830,4.097582312,79.04999766,1
4835,1.199758802,0.150128834,1
4840,1.196706313,57.73292179,1
4845,2.731174672,40.86834416,1
4850,3.005405681,73.58599384,1
4855,2.942422418,15.97822838,1
4860,0.548285503,38.05613212,1
4865,4.399558227,85.56212622,1
4870,1.401440209,29.65476481,1
4875,0.734623114,35.22419472,1
4880,4.454865591,85.33830733,1
4885,4.782692341,631.0772626,1
4890,4.324425325,56.82856211,1
4895,4.066628766,1.730248182,1
4900,3.310685705,15.26943298,1
4905,2.799201116,20.84211801,1
4910,0.526235124,57.2481519,1
4915,2.101420744,79.58706188,1
4920,1.926173733,923.5021433,1
4925,1.37279354,13.77995291,1
4930,3.644758557,15.4770422,1
4935,2.529791102,27.67463534,1
4940,0.497126458,23.62176975,1
4945,1.17889769,51.82619749,1
4950,3.447967942,34.64062629,1
4955,0.473041212,24.03770522,1
4960,4.270913879,12.24170004,0
4965,2.526217982,62.905283,1
4970,2.454874229,38.27780692,0
4975,3.002798145,75.31281125,1
4980,4.140936733,91.6113645,1
4985,1.804265119,36.6695129,1
4990,3.422279148,77.00637118,1
4995,2.872086624,37.25648088,1
5000,1.408438524,93.70229942,1
5005,4.405286933,28.91713816,1
5010,4.007387506,49.73422673,0
5015,3.32641399,0.783230987,1
5020,4.267850473,24.21653443,1
5025,4.349741585,15.25958989,1
5030,3.570978586,71.50182777,1
5035,4.201365309,7.12751156,1
5040,3.517610162,60.09275915,1
5045,3.432689782,19.06548439,1
5050,3.131195753,78.11616737,1
5055,3.788311534,432.7867249,1
5060,0.877165016,79.26681985,1
5065,4.41626672,10.56541211,1
5070,4.372033286,74.22529658,1
5075,0.243311687,39.25141627,1
5080,4.146502078,58.19756967,1
5085,0.731462351,6.042929942,1
5090,1.742082386,57.35467457,1
5095,3.743190456,67.22474771,1
5100,34.1518263,99.58747736,1
5105,4.108038418,89.75160249,0
5110,4.177457472,48.2024539,1
5115,2.586591895,27.19598882,1
5120,0.131290771,14.69287861,1
5125,1.506486853,57.01915037,1
5130,3.1229419,46.07676095,1
5135,4.907812272,54.8867139,1
5140,3.195886282,48.02655373,1
5145,1.373037547,90.28677243,1
5150,3.206627945,74.1777766,1
5155,2.745928361,21.00796659,1
5160,3.921242436,62.92865809,1
5165,0.62420513,47.60090551,1
5170,3.829036722,80.87256782,1
5175,2.752206236,865.8652742,1
5180,4.818660819,21.8154915,1
5185,1.775173614,49.87717884,1
5190,3.199847276,54.03329559,1
5195,4.666937717,34.50076101,1
5200,0.602297667,0.668919074,1
5205,4.692419587,99.45457423,1
5210,3.470640039,26.98949792,1
5215,0.43240159,71.08638754,1
5220,39.01814934,88.74750718,1
5225,3.570043234,25.85973188,1
5230,0.430017947,83.52818446,1
5235,2.952635255,6.962846711,1
5240,1.794826979,65.32027056,1
5245,3.142486037,31.90609882,1
5250,0.324135966,49.96512414,1
5255,4.37053035,97.34541111,1
5260,4.870095949,54.13692647,0
5265,4.847501491,69.43878006,1
5270,3.773293976,86.21624274,1
5275,0.737422577,4.162873038,1
5280,3.81548966,19.33798437,1
5285,0.220475891,83.04562678,1
5290,0.208405402,12.34663603,1
5295,1.685690074,28.26430255,1
5300,2.494351633,74.40036785,1
5305,3.874996347,29.69805913,1
5310,3.448147345,60.60985899,1
5315,2.284923261,13.68232832,1
5320,1.440770665,58.06913136,0
5325,4.985910051,9.92546837,1
5330,2.188288381,8.708322755,1
5335,2.311796419,52.40673027,1
5340,0.901756724,16.22854866,1
5345,3.994566789,67.93553322,1
5350,3.499042906,81.62812469,1
5355,1.181771103,5.454172313,1
5360,0.503667124,23.4019732,1
5365,3.43444658,98.65879397,1
5370,3.30710495,37.71446617,1
5375,1.438971682,762.6019225,1
5380,4.759231455,77.77019838,1
5385,0.84018367,78.81687453,0
5390,2.218440525,24.04411114,1
5395,4.723718009,94.72062776,1
5400,2.156663853,59.22753011,1
5405,3.228777144,72.09725005,1
5410,2.04821255,37.14034162,1
5415,1.443654492,37.73439031,1
5420,4.921490475,7.90850974,1
5425,2.105736631,95.05199402,1
5430,4.481086098,67.67245214,1
5435,1.226777569,60.92867471,0
5440,1.14421305,47.47695816,1
5445,0.252557006,31.20029929,1
5450,3.293167444,2.658696549,1
5455,1.905779084,52.92358796,1
5460,4.335355424,93.82350564,1
5465,2.418728543,56.2145567,1
5470,4.844147797,55.20758328,1
5475,1.009075027,67.97906063,1
5480,4.356253523,91.41721083,1
5485,3.905324579,2.081678956,1
5490,3.877517039,84.68323064,1
5495,4.239437818,16.41432375,0
5500,3.829017556,407.7699251,1
5505,3.168479576,13.78266609,1
5510,0.743099901,920.9555558,0
5515,0.25937828,85.48523704,1
5520,4.612154454,98.66420236,1
5525,3.121586541,12.72576108,1
5530,4.003032726,37.80051091,1
5535,2.459459522,16.32464081,1
5540,0.674810126,14.75765857,1
5545,0.713410382,35.28447035,1
5550,3.459269907,34.72914793,1
5555,36.48206931,34.43709394,1
5560,1.082571161,70.10381148,1
5565,2.508813279,2.337410563,1
5570,0.414623792,19.9115392,1
5575,2.951659869,74.74311377,0
5580,1.418067682,70.15043844,1
5585,4.008039593,40.13099031,1
5590,1.620773599,74.00733623,1
5595,2.330578731,36.83157239,1
5600,0.156940646,44.39482388,1
5605,0.45498975,79.70427889,1
5610,2.023218426,18.63062611,1
5615,2.45170029,61.5379618,1
5620,3.040100686,68.10907016,1
5625,1.529146636,23.00352468,1
5630,3.505411242,9.044452118,1
5635,4.314599746,21.34798774,0
5640,3.921269846,60.19454789,1
5645,0.294132244,75.34018322,1
5650,2.454484042,16.87599331,1
5655,0.614157874,17.72550069,1
5660,1.286020578,8.866327768,1
5665,4.934646707,80.66207877,1
5670,0.79822816,11.07097107,1
5675,2.544551952,82.53794876,1
5680,3.128963098,88.8227281,1
5685,3.542078356,49.35324996,1
5690,2.842278549,16.38102585,1
5695,0.147877152,96.48337382,1
5700,1.69966041,94.82235094,1
5705,2.636787053,22.23735406,1
5710,0.530545846,28.49934722,1
5715,1.818071963,953.6569303,1
5720,0.262695233,79.62261726,1
5725,0.485034636,67.23843785,1
5730,2.044924053,0.183528955,1
5735,0.750307195,2.972363094,1
5740,2.880950156,925.1087657,1
5745,3.478378349,92.52407831,1
5750,4.022874826,8.333717543,1
5755,1.080736197,28.93303305,1
5760,0.920664653,83.35767957,1
5765,0.612382418,29.36233092,1
5770,3.218508223,8.724818127,1
5775,3.56173106,62.03860696,1
5780,0.25477211,56.22239777,1
5785,4.687440007,69.01154648,1
5790,0.35465929,49.5356668,1
5795,2.752352043,99.50538443,1
5800,3.574396545,25.05237387,1
5805,4.367748706,41.38908516,1
5810,3.599025967,31.02520661,1
5815,4.028467607,82.05610959,1
5820,1.763305943,34.38373046,1
5825,4.092643057,6.254190284,0
5830,0.492562747,3.652082792,1
5835,4.484601615,75.57061724,1
5840,2.783202643,80.27183572,1
5845,4.104759073,37.50334852,1
5850,2.316359594,39.3449615,1
5855,3.253530706,17.31160708,1
5860,2.679373039,37.21773231,1
5865,3.684788657,27.51262099,1
5870,0.499986912,81.83421616,1
5875,0.395725212,38.07024385,1
5880,1.310805847,84.35044356,1
5885,0.881768933,16.83352501,1
5890,4.371739476,43.64262882,1
5895,1.174148538,11.22923559,1
5900,4.881739754,99.52279214,1
5905,1.75078938,60.18698621,1
5910,0.992377787,36.21618423,1
5915,3.969522685,49.38066193,1
5920,3.3276681,2.543136775,1
5925,2.541159011,9.775819936,1
5930,2.8212814,78.25610139,1
5935,3.624088714,40.46323218,1
5940,1.219428233,688.0474572,1
5945,4.982036189,5.164510006,1
5950,4.876486495,77.78789849,1
5955,3.286595863,36.51174372,1
5960,1.07775801,465.3034232,1
5965,3.433118388,8.801197468,1
5970,0.453772204,32.00627736,1
5975,0.250197261,65.03932522,0
5980,1.362646154,27.36707629,1
5985,2.366852488,42.97281752,1
5990,4.354535277,69.62153051,1
5995,3.663128442,49.54509497,1
6000,3.739261954,74.19841097,1
6005,2.184917339,5.660388819,0
6010,1.795081463,91.94782738,1
6015,1.918089939,99.70143195,1
6020,4.939482862,94.03532552,1
6025,0.296535038,23.54097513,1
6030,4.348454331,94.59533449,1
6035,2.935509502,21.03266061,1
6040,2.249215554,50.35330685,0
6045,3.653762536,80.15291571,1
6050,2.484677813,67.25331192,1
6055,4.379773867,48.99705339,1
6060,4.513439134,28.13154139,1
6065,2.166432542,97.98154139,1
6070,1.456456206,69.91480958,1
6075,3.00251661,19.98410531,1
6080,4.570580394,41.07479122,1
6085,1.132244726,40.92385508,1
6090,3.152536259,90.15058847,1
6095,3.194645078,8.02736249,1
6100,3.69225381,32.54902118,1
6105,0.744681657,18.01673057,1
6110,3.607542327,94.90823229,1
6115,4.554259351,57.40161333,1
6120,0.980447233,67.91134568,0
6125,1.263962292,17.91451248,1
6130,4.859835961,46.99711261,1
6135,0.986787068,61.35841562,1
6140,4.286486958,18.79666128,1
6145,2.512161497,89.23904292,1
6150,1.311432265,0.410360553,1
6155,4.366674516,17.09925754,1
6160,2.28199575,94.9480064,1
6165,2.622605034,56.66694918,1
6170,1.86024351,39.62642339,1
6175,3.005459172,56.357841,1
6180,0.901266976,66.55863642,1
6185,2.01629953,49.55824894,1
6190,4.850120379,48.5796701,1
6195,1.36485382,39.33466633,1
6200,3.318009656,11.47247096,1
6205,1.693431315,15.60804862,0
6210,3.890018316,24.31789321,1
6215,0.741280938,79.42168953,1
6220,43.68709292,39.49667312,1
6225,2.323568753,369.589253,0
6230,1.25664727,71.65552343,1
6235,0.460134062,73.47679814,1
6240,0.931813735,70.96180303,1
6245,2.646892348,3.005820301,1
6250,1.751315565,88.65970735,1
6255,4.161528493,918.9733344,1
6260,2.211348866,72.96018023,1
6265,1.318699936,38.25924845,1
6270,3.124010434,58.57500871,1
6275,3.563208363,55.47323633,1
6280,0.918505349,95.12911871,0
6285,0.92133416,87.86811701,1
6290,0.279689992,88.6834077,1
6295,3.708369874,888.7105144,1
6300,3.352642185,58.41294341,1
6305,2.425691291,67.59895977,1
6310,4.2364352,72.49620827,1
6315,4.047783749,40.12117636,1
6320,2.968236386,28.72839085,1
6325,4.354529275,79.04722706,1
6330,1.108621929,46.25525029,1
6335,0.648406135,0.614376917,1
6340,1.421773096,33.87734263,1
6345,0.379725595,22.96545589,1
6350,2.702730687,66.81031494,1
6355,4.689367892,78.86257357,1
6360,0.292783349,46.78629637,1
6365,0.698338579,58.25206471,1
6370,2.315775239,0.738301204,1
6375,4.675987586,48.4296273,1
6380,1.649164914,33.98349135,1
6385,2.585450563,91.47131736,0
6390,0.303707009,98.45816676,1
6395,0.826881685,5.612254271,1
6400,4.934487602,33.82442543,1
6405,4.829081613,20.62317617,1
6410,0.124205907,37.81960391,1
6415,4.763877749,78.04486563,1
6420,3.231687695,38.39409996,1
6425,4.352799643,626.7664553,1
6430,2.328225293,75.21574331,1
6435,2.62642054,17.59450397,0
6440,2.495348243,98.30703427,1
6445,3.367634862,7.540829845,1
6450,0.784291148,81.67106741,0
6455,0.24687059,7.358927992,1
6460,1.608856714,11.36993451,1
6465,3.552935737,6.993027852,1
6470,1.089081915,73.04255366,1
6475,3.399818923,73.04418455,1
6480,4.852569026,88.57495809,1
6485,0.560113507,53.27109585,1
6490,3.395750379,980.8617339,1
6495,2.274376075,321.8865686,1
6500,4.353897046,1.911727338,1
6505,0.968033968,64.25132823,1
6510,3.493867166,60.94685437,1
6515,4.206764919,1.681252569,1
6520,4.728609675,41.7537619,1
6525,3.447915339,67.34741651,1
6530,2.536156344,24.24504507,1
6535,3.127451477,15.58926218,1
6540,4.357634424,65.74875069,1
6545,2.895987759,85.87781288,1
6550,0.248896593,48.08749248,1
6555,4.661648608,71.6465022,1
6560,3.47868108,84.00879865,1
6565,3.41491559,74.47763932,1
6570,1.156808247,93.6974624,1
6575,3.328538804,779.3726163,1
6580,2.029935588,95.00337264,1
6585,3.291041588,92.12025873,1
6590,0.622305849,95.21080988,0
6595,3.323441993,87.53280725,1
6600,4.997127256,47.49384303,1
6605,0.33623899,13.4952558,1
6610,4.888153503,91.70882088,1
6615,2.093849008,540.1977815,1
6620,4.366691907,97.58395453,1
6625,3.933688872,28.03996359,1
6630,2.878379679,46.2911332,1
6635,3.718401125,63.96293557,0
6640,4.40472625,31.54231262,1
6645,2.080287576,91.43825455,1
6650,1.702462492,0.349676022,1
6655,3.371207589,389.8690897,1
6660,4.058445116,31.10108218,1
6665,3.83519716,15.88771082,1
6670,4.009286879,286.1783716,1
6675,2.234358243,73.86407046,1
6680,4.107387659,42.4117691,1
6685,0.689024371,93.56453167,1
6690,2.76799658,26.57409555,1
6695,0.128217436,30.41410808,1
6700,1.690470567,32.19024725,1
6705,1.895661521,42.81169201,1
6710,2.041246189,38.81018095,1
6715,3.507789313,6.092919149,1
6720,2.003934696,885.7859457,1
6725,2.298598751,32.94836813,1
6730,1.263966241,87.52773131,1
6735,1.928933779,92.91938488,1
6740,1.213621174,84.71105646,1
6745,0.458660026,8.236104336,1
6750,3.056898108,86.64539484,1
6755,3.374242713,44.76711463,1
6760,3.135502695,68.24867986,1
6765,2.371120815,49.1288434,1
6770,1.960950323,43.15071354,1
6775,4.330334883,84.93191197,1
6780,2.643500747,17.8177985,1
6785,2.4479912,7.124835622,1
6790,0.225646122,84.72137197,1
6795,1.772114355,140.0474127,1
6800,1.962958532,73.83688412,1
6805,2.054231626,5.789676107,1
6810,2.942844609,32.08326494,1
6815,2.714652479,34.42555902,1
6820,3.078734955,9.772011156,1
6825,3.847927982,7.813198583,1
6830,4.08363012,19.93638798,1
6835,3.618803074,90.30049708,1
6840,4.78206611,90.5000798,1
6845,0.189339655,83.13653973,1
6850,1.05931213,33.62576356,1
6855,0.137058087,634.6731221,1
6860,3.272626099,242.3131477,1
6865,4.50034969,35.22303599,1
6870,1.293063253,72.10728335,1
6875,4.64246927,62.36201452,1
6880,0.395310212,58.99070129,1
6885,4.678736531,40.19730593,1
6890,1.822951167,0.894317067,1
6895,0.596962059,75.88437465,1
6900,2.48077162,50.65106878,1
6905,1.358205182,57.40785043,1
6910,1.49587722,62.92353696,1
6915,1.605720828,12.22618739,1
6920,4.034826899,98.51745606,1
6925,2.741890256,6.78638551,1
6930,1.625407726,91.16159288,1
6935,3.090635538,54.66403711,1
6940,3.609138304,89.98219893,1
6945,1.435857604,89.9979223,1
6950,2.126390597,87.99700821,1
6955,0.697241857,25.19577117,1
6960,0.987631813,89.31851778,1
6965,3.437477484,96.05365603,1
6970,0.989047904,330.1689652,1
6975,2.67330058,11.55756808,1
6980,3.574326682,16.65092884,1
6985,0.623696923,49.10586733,1
6990,2.879829876,4.724698046,1
6995,1.35715764,66.09650945,1
7000,4.818341689,61.82658381,1
7005,2.469373669,98.87284052,1
7010,4.049363494,319.6194531,1
7015,2.796110057,78.8612093,0
7020,0.312721411,15.30285747,1
7025,3.20244174,39.02580018,1
7030,4.761876377,91.55443492,1
7035,3.047897919,9.821542733,1
7040,4.114025411,53.9564812,1
7045,4.43261167,71.9629714,1
7050,1.217590883,13.63478317,1
7055,1.139019716,78.67329267,1
7060,3.093806845,34.70448578,1
7065,2.114039502,35.97873824,1
7070,4.215320384,87.5896346,1
7075,4.510113305,26.49398231,1
7080,1.831764759,26.21320827,1
7085,1.260665739,72.17398504,1
7090,3.924575025,11.05827522,1
7095,1.446549574,82.09458267,1
7100,4.130810161,53.24302205,1
7105,2.176317443,38.53563345,1
7110,3.370994507,75.30943777,1
7115,0.568123038,16.8795063,1
7120,3.156910691,78.01172986,1
7125,2.313661626,83.05138411,1
7130,2.97438147,64.53213453,1
7135,0.923269618,49.14744747,1
7140,3.71068135,253.5092954,1
7145,4.32770568,38.6654568,1
7150,1.16202502,47.69892302,1
7155,0.569001322,33.7312643,1
7160,0.215829072,24.75090258,1
7165,3.245660352,50.66272015,1
7170,3.074760777,4.48889605,1
7175,2.778817322,23.96154416,1
7180,1.236540771,69.21845885,1
7185,2.01543938,61.70873698,1
7190,3.012934042,75.4618999,1
7195,2.534157608,88.30748694,1
7200,4.940149049,49.59120773,1
7205,0.768554788,45.22764754,1
7210,3.506208315,85.91552463,1
7215,52.51291491,45.93650916,1
7220,2.198178113,77.56376803,1
7225,3.616229052,32.57891149,1
7230,3.492937141,948.6930524,1
7235,4.957154369,96.33416994,1
7240,0.729132018,73.15362529,1
7245,0.610137282,77.27234338,1
7250,3.649260204,38.22910901,1
7255,2.934095893,610.9050786,1
7260,1.443387266,75.2369916,1
7265,0.489154908,55.12768069,1
7270,0.519725423,74.75785231,1
7275,4.481535286,66.79701895,1
7280,1.040149891,448.5089486,1
7285,1.684520654,28.84868682,0
7290,1.210616371,84.01293009,1
7295,1.839481899,35.22437318,1
7300,0.440176829,95.67353595,1
7305,2.643392975,15.08706268,1
7310,0.431301562,86.2937003,1
7315,4.021746888,70.98064614,1
7320,1.245189201,82.92628794,0
7325,2.746058382,87.41162385,1
7330,4.412387529,39.67949643,1
